33.365,4811,5193
32.1252,4811,5183
32.0867,4811,5203
28.8796,4811,5173
28.8213,4811,5213
24.8508,4811,5163
24.7842,4811,5223
23.6957,4801,5193
23.0985,4801,5183
23.0572,4801,5203
21.4856,4801,5173
21.4369,4801,5213
20.9379,4811,5153
20.8824,4811,5233
19.3115,4801,5163
19.2554,4801,5223
18.5269,3971,4893
18.493,3971,4883
17.9137,4791,5193
17.853,3971,4903
17.6438,3971,4873
17.6168,4811,5143
17.593,4791,5183
17.588,4791,5203
17.5658,4811,5243
16.9963,4801,5153
16.9567,4801,5233
16.7206,4791,5173
16.6988,4791,5213
16.6038,3971,4913
16.2584,3971,4863
15.464,4791,5163
15.4129,4791,5223
15.004,3971,4923
14.9266,4811,5133
14.8638,4811,5253
14.8428,4801,5143
14.7886,4801,5243
14.5941,3971,4853
14.3253,3981,4893
14.2446,3981,4883
14.1786,4781,5193
14.0171,4791,5153
13.9941,4781,5183
13.9833,4781,5203
13.9773,4791,5233
13.948,3981,4903
13.8218,3981,4873
13.4713,4781,5213
13.4705,4781,5173
13.3287,3971,4933
13.208,3981,4913
12.9894,3981,4863
12.9636,4801,5133
12.8908,4801,5253
12.8689,3971,4843
12.7764,4811,5123
12.7033,4811,5263
12.6937,4781,5223
12.6925,4781,5163
12.589,4791,5143
12.5671,4791,5243
12.2392,3981,4923
11.9552,3981,4853
11.7555,4781,5153
11.7478,4781,5233
11.7194,3971,4943
11.6165,4771,5193
11.5179,4771,5203
11.507,3991,4893
11.5002,4771,5183
11.4601,3991,4883
11.3476,4801,5123
11.3045,4801,5263
11.2923,3991,4903
11.2874,3971,4833
11.268,4791,5133
11.2332,4791,5253
11.1854,4771,5213
11.1625,3981,4933
11.1548,4771,5173
11.1547,3991,4873
11.0749,4811,5113
10.9977,4811,5273
10.8399,3981,4843
10.8375,3991,4913
10.7897,4781,5143
10.7847,4781,5243
10.6764,4771,5223
10.6556,4771,5163
10.6063,3991,4863
10.3204,3971,4953
10.2179,3991,4923
10.0831,4791,5123
10.0754,3981,4943
10.0471,4771,5233
10.0396,4771,5153
10.0336,4791,5263
10.0188,4801,5113
9.99487,3991,4853
9.97772,4801,5273
9.88595,3971,4823
9.84879,4781,5133
9.83357,4781,5253
9.76689,4761,5193
9.74396,3981,4833
9.7082,4811,5103
9.70676,4761,5203
9.67691,4761,5183
9.64126,4811,5283
9.53259,4001,4893
9.50376,3991,4933
9.49945,4761,5213
9.49323,4001,4883
9.45854,4761,5173
9.39854,4001,4903
9.38354,4771,5143
9.36158,4771,5243
9.28595,4001,4873
9.24237,3991,4843
9.14669,4761,5223
9.12568,3971,4963
9.12556,4761,5163
9.10943,4001,4913
9.06577,3981,4953
9.05537,4791,5113
9.0101,4791,5273
9.00644,4781,5123
8.97348,4781,5263
8.93565,4001,4863
8.9138,4801,5103
8.87076,4801,5283
8.76455,3991,4943
8.72524,4761,5233
8.71115,3981,4823
8.70951,4771,5133
8.70473,4761,5153
8.69382,4001,4923
8.68209,3971,4813
8.67615,4771,5253
8.60225,4811,5093
8.54383,4811,5293
8.4716,3991,4833
8.45121,4001,4853
8.38849,4751,5193
8.35873,4751,5203
8.33567,4751,5183
8.23613,4761,5243
8.23495,4761,5143
8.22375,4751,5213
8.21263,4781,5113
8.21054,4001,4933
8.20729,4751,5173
8.19413,4791,5103
8.17505,3981,4963
8.17086,4781,5273
8.1474,4791,5283
8.12086,3971,4973
8.08447,4011,4893
8.05961,4771,5123
8.05713,4011,4883
8.02956,3991,4953
8.02839,4801,5093
8.02295,4771,5263
8.00288,4011,4903
7.96823,4751,5223
7.96801,4751,5163
7.95336,4801,5293
7.92486,4001,4843
7.9113,4011,4873
7.81005,4011,4913
7.80434,3981,4813
7.75066,4761,5133
7.72789,3991,4823
7.71401,4761,5253
7.69568,4001,4943
7.69496,4811,5083
7.66955,4751,5233
7.66697,3971,4803
7.66557,4011,4863
7.65414,4751,5153
7.62948,4811,5303
7.53634,4011,4923
7.51835,4781,5103
7.47231,4771,5113
7.45308,4781,5283
7.43991,4001,4833
7.43625,4791,5093
7.40891,4771,5273
7.39908,3981,4973
7.38603,4791,5293
7.34857,3991,4963
7.34449,4011,4853
7.34373,4741,5193
7.31975,4751,5243
7.31767,4741,5183
7.31595,4741,5203
7.30888,4751,5143
7.28192,3971,4983
7.26003,4801,5083
7.25989,4761,5123
7.22379,4761,5263
7.21252,4741,5173
7.20467,4741,5213
7.19816,4011,4933
7.17241,4801,5303
7.16823,4001,4953
7.04922,4741,5163
7.03921,3991,4813
7.02669,4741,5223
7.00901,3981,4803
7.00118,4021,4893
6.97385,4811,5073
6.96597,4021,4883
6.96294,4011,4843
6.94535,4021,4903
6.94521,4751,5133
6.93949,4751,5253
6.9089,4771,5103
6.89697,4781,5093
6.88764,4001,4823
6.87234,4811,5313
6.8649,4021,4873
6.83355,4771,5283
6.83039,4781,5293
6.82513,3971,4793
6.82349,4011,4943
6.81762,4021,4913
6.81761,4741,5153
6.81745,4741,5233
6.80288,4761,5113
6.7985,4791,5083
6.75145,3991,4973
6.73517,4761,5273
6.73246,3981,4983
6.71388,4791,5303
6.6919,4021,4863
6.63074,4001,4963
6.62773,4021,4923
6.61137,4801,5073
6.61058,3971,4993
6.57116,4751,5123
6.56474,4741,5243
6.54871,4741,5143
6.54041,4011,4833
6.53847,4751,5263
6.52636,4731,5193
6.52029,4801,5313
6.51454,4731,5183
6.50224,4731,5203
6.45531,4021,4853
6.4474,4731,5173
6.43256,4011,4953
6.40735,4731,5213
6.40006,3991,4803
6.39479,4771,5093
6.37719,4021,4933
6.3622,4001,4813
6.3549,4761,5103
6.35166,4781,5083
6.3515,4811,5063
6.33364,4771,5293
6.3189,3981,4793
6.30342,4731,5163
6.2915,4781,5303
6.28271,4761,5283
6.27943,4741,5253
6.27838,4731,5223
6.26781,4741,5133
6.2495,4811,5323
6.24151,4791,5073
6.22204,3991,4983
6.20542,4751,5113
6.17751,4021,4843
6.17535,3981,4993
6.16373,4001,4973
6.15378,4031,4893
6.15122,4751,5273
6.15078,4791,5313
6.13809,4731,5153
6.12732,4031,4883
6.1269,4011,4823
6.12091,4031,4903
6.11092,4731,5233
6.1099,3971,4783
6.10209,4021,4943
6.05532,4801,5063
6.04994,4031,4873
6.04663,3971,5003
6.04348,4011,4963
6.03518,4031,4913
5.98485,4741,5263
5.98355,4741,5123
5.94685,4761,5093
5.93602,4771,5083
5.9298,4801,5323
5.92772,4731,5243
5.92637,4031,4863
5.91548,4731,5143
5.89745,4031,4923
5.87257,4781,5073
5.87105,4001,4803
5.86944,4021,4833
5.86877,4721,5193
5.86273,4761,5293
5.8625,4771,5303
5.85979,4751,5103
5.8505,4721,5183
5.84497,4721,5203
5.83655,3991,4793
5.81979,4021,4953
5.80969,4811,5053
5.78756,4721,5173
5.78589,4751,5283
5.78323,4011,4813
5.78311,4721,5213
5.78142,4781,5313
5.76957,3991,4993
5.75545,4791,5063
5.75494,4031,4853
5.7502,4001,4983
5.7238,4031,4933
5.72294,4731,5253
5.7206,3981,4783
5.71482,3981,5003
5.71338,4811,5333
5.70007,4731,5133
5.69763,4721,5163
5.6963,4741,5113
5.6843,4721,5223
5.66006,4011,4973
5.65545,4741,5273
5.65084,4791,5323
5.59427,3971,5013
5.58176,4801,5053
5.56981,4721,5153
5.55847,4761,5083
5.55621,4021,4823
5.54669,4721,5233
5.54055,4031,4843
5.5298,4771,5073
5.52585,4021,4963
5.52553,4751,5093
5.52111,3971,4773
5.51977,4031,4943
5.48253,4041,4893
5.47631,4731,5123
5.47594,4731,5263
5.4697,4041,4903
5.46443,4761,5303
5.46126,4801,5333
5.46107,4041,4883
5.4595,4781,5063
5.44815,4751,5293
5.43371,4771,5313
5.42003,4741,5103
5.41998,4001,4793
5.41316,4041,4913
5.408,4721,5143
5.40748,4041,4873
5.40185,4721,5243
5.39684,4011,4803
5.38133,4001,4993
5.37161,3991,5003
5.36683,4811,5043
5.35877,4781,5323
5.34814,4741,5283
5.34723,3991,4783
5.33622,4011,4983
5.32771,4791,5053
5.32736,4711,5193
5.32143,3981,5013
5.31741,4041,4863
5.31514,4041,4923
5.31328,4711,5183
5.31186,4711,5203
5.30452,4031,4833
5.29675,4031,4953
5.26385,4711,5213
5.26221,4711,5173
5.25208,4731,5113
5.25081,4811,5343
5.23191,4791,5333
5.22753,3971,5023
5.22536,4731,5273
5.22465,4721,5253
5.2235,4021,4813
5.2226,4721,5133
5.21848,4021,4973
5.21836,3981,4773
5.21581,4761,5073
5.21068,4751,5083
