21.1943,371,3353
18.6213,381,3353
18.6098,361,3353
13.7686,391,3353
13.7508,351,3353
11.6447,371,3363
10.9044,361,3363
10.8953,381,3363
9.79279,401,3353
9.77902,341,3353
9.20664,351,3363
9.18422,391,3363
7.65094,221,3353
7.62082,371,3373
7.54744,221,3363
7.42008,341,3363
7.37556,401,3363
7.34774,361,3373
7.32399,381,3373
7.17653,331,3353
7.17047,411,3353
6.86459,221,3373
6.64461,351,3373
6.59342,391,3373
6.00818,221,3383
5.9779,331,3363
5.8981,411,3363
5.79022,341,3373
5.70413,401,3373
5.62513,231,3353
5.60467,231,3363
5.55679,371,3383
5.55455,321,3353
5.50753,421,3353
5.44428,361,3383
5.41003,381,3383
5.33133,231,3373
5.24853,221,3393
5.11956,351,3383
5.04786,391,3383
4.99766,331,3373
4.93851,321,3363
4.92648,231,3383
4.86537,411,3373
4.80564,421,3363
4.68695,341,3383
4.65409,221,3403
4.57134,401,3383
4.55943,241,3363
4.55557,241,3353
4.55037,311,3353
4.50482,231,3393
4.4361,431,3353
4.43109,241,3373
4.35914,321,3373
4.35826,371,3393
4.31299,361,3393
4.27134,381,3393
4.24691,331,3383
4.23154,311,3363
4.21558,241,3383
4.2048,221,3413
4.16525,421,3373
4.15465,351,3393
4.12627,231,3403
4.07754,411,3383
4.06855,391,3393
4.02296,431,3363
3.96412,241,3393
3.95404,251,3363
3.94455,251,3353
3.93843,301,3353
3.92784,341,3393
3.88932,311,3373
3.88208,251,3373
3.86332,221,3423
3.86319,321,3383
3.80718,231,3413
3.79163,401,3393
3.77616,301,3363
3.74981,251,3383
3.72529,441,3353
3.71346,241,3403
3.68194,331,3393
3.62653,421,3383
3.61391,431,3373
3.60503,261,3363
3.59934,371,3403
3.59924,261,3353
3.59716,221,3433
3.58991,291,3353
3.58628,361,3403
3.58319,251,3393
3.57276,301,3373
3.5643,311,3383
3.5519,261,3373
3.54327,231,3423
3.53955,381,3403
3.51226,291,3363
3.50947,351,3403
3.48696,411,3393
3.48225,241,3413
3.46377,441,3363
3.45584,321,3393
3.45349,261,3383
3.43876,271,3353
3.43439,281,3353
3.43219,271,3363
