1.00951,2086,4426
1.00744,2086,4436
0.971599,2086,4416
0.965388,2086,4446
0.905436,2086,4406
0.895052,2086,4456
0.827002,2086,4396
0.812396,2086,4466
0.809459,2096,4426
0.807455,2096,4436
0.789741,2096,4416
0.78372,2096,4446
0.753175,2096,4406
0.749183,2086,4386
0.743111,2096,4456
0.730285,2086,4476
0.707063,2096,4396
0.692911,2096,4466
0.679628,2106,4426
0.679239,2086,4376
0.677688,2106,4436
0.668813,2106,4416
0.662984,2106,4446
0.65827,2096,4386
0.655959,2086,4486
0.647498,2106,4406
0.640625,2606,4466
0.640461,2606,4476
0.639967,2096,4476
0.637758,2106,4456
0.632103,2606,4456
0.631488,2606,4486
0.619849,2086,4366
0.619286,2106,4396
0.616153,2606,4446
0.614762,2606,4496
0.611631,2096,4376
0.605594,2106,4466
0.594789,2606,4436
0.592188,2606,4506
0.592075,2086,4496
0.590525,2116,4426
0.589098,2096,4486
0.588649,2116,4436
0.587928,2106,4386
0.584449,2116,4416
0.578814,2116,4446
0.571558,2116,4406
0.571038,2086,4356
0.570245,2606,4426
0.570228,2106,4476
0.569787,2096,4366
0.568165,2596,4466
0.567738,2596,4476
0.565998,2606,4516
0.562813,2596,4456
0.562144,2116,4456
0.561465,2596,4486
0.556471,2106,4376
0.553751,2116,4396
0.552374,2596,4446
0.549924,2596,4496
0.544535,2606,4416
0.542921,2096,4496
0.540521,2116,4466
0.540145,2086,4056
0.539803,2086,4066
0.538635,2086,4506
0.538277,2606,4526
0.538225,2086,4046
0.53799,2596,4436
0.537147,2086,4076
0.534691,2106,4486
0.534233,2086,4036
0.53419,2596,4506
0.533729,2096,4356
0.533154,2116,4386
0.532275,2086,4086
0.531667,2086,4346
0.528465,2086,4026
0.526947,2106,4366
0.526664,2126,4426
0.525422,2086,4096
0.524852,2126,4436
0.523277,2126,4416
0.521288,2086,4016
0.520994,2596,4426
0.519206,2606,4406
0.517836,2126,4446
0.516933,2086,4106
0.516058,2116,4476
0.515577,2596,4516
0.515307,2126,4406
0.513881,2586,4466
0.513303,2586,4476
0.513094,2086,4006
0.51167,2116,4376
0.510676,2606,4536
0.51047,2586,4456
0.5087,2586,4486
0.507214,2086,4116
0.506218,2126,4456
0.505994,2096,4056
0.505569,2096,4066
0.504718,2096,4046
0.504266,2086,3996
0.503813,2126,4396
0.503472,2586,4446
0.503468,2096,4346
0.503413,2096,4076
0.502673,2596,4416
0.502411,2096,4506
0.501863,2096,4036
0.500996,2106,4496
0.500458,2106,4356
0.500405,2586,4496
0.500269,2086,4336
0.499596,2096,4086
0.497629,2096,4026
0.496695,2086,4126
0.495399,2596,4526
0.495293,2606,4396
0.495155,2086,3986
0.494477,2086,4516
0.494278,2096,4096
0.493566,2586,4436
0.492264,2096,4016
0.491044,2126,4466
0.490743,2116,4366
0.490644,2116,4486
0.490045,2126,4386
0.489052,2586,4506
0.487694,2096,4106
0.486063,2086,3976
0.486045,2096,4006
0.485787,2086,4136
0.484326,2606,4546
0.4841,2596,4406
0.481573,2586,4426
0.480129,2096,4116
0.479282,2136,4426
0.479251,2096,3996
0.47853,2096,4336
0.477644,2106,4056
0.477534,2136,4436
0.477498,2136,4416
0.477434,2106,4346
0.477235,2086,3966
0.477187,2106,4066
0.476802,2106,4046
0.475445,2586,4516
0.475438,2086,4326
0.475414,2106,4076
0.475206,2126,4376
0.474856,2086,4146
0.474779,2596,4536
0.474743,2106,4036
0.473552,2126,4476
0.473383,2606,4386
0.472536,2136,4406
0.472375,2106,4086
0.47225,2136,4446
0.472143,2096,3986
0.472127,2576,4466
0.471888,2096,4126
0.471602,2106,4026
0.471462,2576,4476
0.471316,2116,4356
0.470231,2106,4506
0.469954,2576,4456
0.468864,2086,3956
0.468328,2586,4416
0.468184,2106,4096
0.467938,2576,4486
0.467556,2096,4516
0.467553,2106,4016
0.466078,2596,4396
0.465708,2116,4496
0.465188,2576,4446
0.465016,2136,4396
0.464957,2096,3976
0.464214,2086,4156
0.46377,2136,4456
0.463274,2096,4136
0.463007,2106,4106
0.462792,2106,4006
0.461757,2576,4496
0.46109,2086,3946
0.460427,2586,4526
0.460294,2126,4366
0.459893,2606,4556
0.458267,2096,4326
0.458246,2576,4436
0.458109,2086,4526
0.45789,2096,3966
0.457883,2106,4336
0.457523,2106,3996
0.457045,2106,4116
0.455965,2086,4316
0.4557,2136,4386
0.454932,2126,4486
0.454576,2586,4406
0.454574,2596,4546
0.454568,2096,4146
0.45411,2086,4166
0.454012,2086,3936
0.453905,2116,4346
0.453808,2116,4056
0.45373,2606,4376
0.453348,2116,4066
0.453307,2576,4506
0.453264,2116,4046
0.452705,2136,4466
0.451943,2106,3986
0.451873,2116,4076
0.45177,2116,4036
0.451104,2096,3956
0.450522,2106,4126
0.449652,2576,4426
0.449422,2116,4086
0.44942,2116,4026
0.449135,2596,4386
0.44769,2086,3926
0.446337,2116,4016
0.446234,2106,3976
0.446076,2116,4096
0.446041,2126,4356
0.446015,2096,4156
0.445361,2136,4376
0.444765,2586,4536
0.444738,2086,4176
0.444724,2096,3946
0.443662,2106,4136
0.443123,2146,4426
0.443098,2576,4516
0.442804,2106,4516
0.442662,2116,4006
0.442332,2146,4416
0.442176,2116,4506
0.442154,2086,3916
0.442018,2096,4316
0.441954,2116,4106
0.441589,2106,4326
0.441439,2146,4436
0.440914,2586,4396
0.44087,2086,4306
0.440554,2106,3966
0.439958,2576,4416
0.439804,2136,4476
0.4393,2566,4466
0.439277,2146,4406
0.438842,2096,3936
0.438718,2116,4336
0.438585,2566,4476
0.438547,2116,3996
0.437945,2566,4456
0.437862,2096,4526
0.437825,2096,4166
0.437686,2606,4566
0.437409,2086,3906
0.437273,2146,4446
0.437205,2116,4116
0.43668,2106,4146
0.436368,2606,4366
0.436247,2086,4186
0.436168,2126,4496
0.435785,2566,4486
0.435362,2596,4556
0.435036,2106,3956
0.434687,2136,4366
0.434672,2566,4446
0.434338,2146,4396
0.434141,2116,3986
0.433577,2596,4376
0.433544,2126,4056
0.433517,2096,3926
0.43344,2086,3896
0.433205,2126,4046
0.433097,2126,4066
0.432924,2126,4346
0.432117,2126,4036
0.431992,2116,4126
0.431859,2126,4076
0.431681,2576,4526
0.431027,2566,4496
0.43083,2146,4456
0.430346,2126,4026
0.430214,2086,3886
0.430171,2096,4176
0.429858,2126,4086
0.429788,2106,3946
0.429774,2106,4156
0.429748,2566,4436
0.429682,2576,4406
0.429582,2116,3976
