0.111789,4238,1123
0.108398,4238,1113
0.0974792,4238,1103
0.0789238,4238,1093
0.06091,4228,1123
0.0537408,4238,1083
0.0525672,4228,1113
0.0379114,4228,1103
0.0238989,4238,1073
0.0226668,4218,1123
0.0172203,4228,1093
0.00927038,4218,1113
-0.00624574,4208,1123
-0.0081732,4238,1063
-0.00853381,4228,1083
-0.0102464,4218,1103
-0.0255565,4208,1113
-0.0275821,4198,1123
-0.0316434,4158,1123
-0.0354549,4218,1093
-0.0377131,4228,1073
-0.0401591,4238,1053
-0.0418912,4188,1123
-0.0461281,4168,1123
-0.0486235,4178,1123
-0.0516808,4208,1103
-0.0541656,4198,1113
-0.0653295,4218,1083
-0.0682436,4228,1063
-0.0702841,4238,1043
-0.0774376,4188,1113
-0.0842678,4208,1093
-0.0892323,4198,1103
-0.094955,4178,1113
-0.0975372,4238,1033
-0.0979764,4228,1053
-0.0981592,4218,1073
-0.104058,4158,1113
-0.104909,4168,1113
-0.121716,4238,1023
-0.122304,4208,1083
-0.124324,4188,1103
-0.125094,4228,1043
-0.131617,4218,1063
-0.132892,4198,1093
-0.143346,4238,1013
-0.148468,4228,1033
-0.156864,4178,1103
-0.16305,4218,1053
-0.163536,4238,1003
-0.163816,4208,1073
-0.167868,4228,1023
-0.183823,4238,993
-0.183844,4188,1093
-0.183959,4228,1013
-0.184499,4198,1083
-0.184812,4168,1103
-0.19001,4218,1043
-0.198108,4228,1003
-0.203747,4158,1103
-0.205687,4208,1063
-0.206084,4238,983
-0.210904,4218,1033
-0.212108,4228,993
-0.225476,4218,1023
-0.227959,4228,983
-0.232568,4238,973
-0.234862,4218,1013
-0.238088,4178,1093
-0.241182,4218,1003
-0.24194,4198,1073
-0.243862,4208,1053
-0.24695,4218,993
-0.247794,4228,973
-0.254607,4218,983
-0.256724,4188,1083
-0.260883,4158,843
-0.266114,4238,963
-0.266329,4218,973
-0.273981,4228,963
-0.274193,4208,1043
-0.284086,4218,963
-0.288052,4208,983
-0.289775,4208,973
-0.291309,4208,993
-0.293826,4208,1033
-0.293829,4168,1093
-0.297156,4208,1003
-0.298074,4208,963
-0.300816,4198,1063
-0.302222,4208,1013
-0.302408,4208,1023
-0.309429,4228,953
-0.309844,4218,953
-0.310668,4238,953
-0.31406,4208,953
-0.317248,4198,963
-0.319588,4198,973
-0.323608,4198,953
-0.326293,4158,853
-0.330515,4198,983
-0.337429,4168,843
-0.338342,4198,943
-0.338609,4208,943
-0.339464,4188,953
-0.341719,4188,1073
-0.342407,4188,963
-0.343019,4178,1083
-0.344743,4158,1093
-0.345824,4218,943
-0.346195,4188,943
-0.349043,4198,993
-0.354156,4198,1053
-0.356786,4188,973
-0.358128,4228,943
-0.360728,4188,933
-0.360832,4198,933
-0.362154,4178,953
-0.363204,4178,943
-0.372383,4238,943
-0.372426,4208,933
-0.372588,4198,1003
-0.373454,4178,933
-0.373648,4178,963
-0.373875,4168,853
-0.38103,4188,923
-0.384083,4188,983
-0.389616,4178,923
-0.390117,4198,923
-0.39064,4168,943
-0.391841,4168,953
-0.392268,4158,863
-0.393738,4198,1043
-0.394665,4218,933
-0.396198,4198,1013
-0.401444,4178,973
-0.401549,4168,933
-0.404609,4168,863
-0.4049,4188,913
-0.408199,4178,913
-0.410136,4168,963
-0.412495,4198,1023
-0.413409,4198,1033
-0.41579,4208,923
-0.419921,4168,923
-0.424772,4198,913
-0.424849,4188,993
-0.425639,4178,903
-0.425984,4228,933
-0.42843,4158,953
-0.430235,4188,903
-0.430298,4158,943
-0.431816,4168,873
-0.433208,4188,1063
-0.439106,4178,893
-0.440417,4168,913
-0.444321,4168,1083
-0.447697,4178,883
-0.449292,4158,933
-0.4499,4178,983
-0.44997,4158,963
-0.451971,4168,973
-0.45251,4168,883
-0.452845,4178,873
-0.45575,4188,893
-0.456464,4168,903
-0.456976,4178,863
-0.458859,4158,873
-0.459118,4218,923
-0.460005,4178,843
-0.46075,4178,853
-0.461527,4168,893
-0.462032,4238,933
-0.463076,4198,903
-0.467896,4208,913
-0.474772,4178,1073
-0.477171,4188,1003
-0.480097,4158,923
-0.481928,4188,883
-0.50398,4198,893
-0.504393,4158,973
-0.511486,4188,873
-0.515683,4158,913
-0.516092,4158,883
-0.518743,4188,1053
-0.521722,4228,923
-0.523516,4178,993
-0.526164,4208,903
-0.526568,4168,983
-0.534164,4188,1013
-0.540353,4218,913
-0.543736,4158,903
-0.547166,4158,893
-0.548515,4188,863
-0.54903,4198,883
-0.553212,4158,1083
-0.580109,4188,1043
-0.581892,4188,1023
-0.587264,4208,893
-0.595784,4188,853
-0.600556,4238,923
-0.60173,4188,1033
-0.60425,4198,873
-0.60778,4158,983
-0.62458,4178,1003
-0.629685,4178,1063
-0.633866,4218,903
-0.647254,4168,993
-0.649829,4188,843
-0.651984,4208,883
-0.653027,4168,1073
-0.655777,4228,913
-0.68031,4198,863
-0.72669,4218,893
-0.731816,4208,873
-0.746803,4178,1013
-0.787147,4178,1053
-0.789345,4158,993
-0.789967,4198,853
-0.809452,4218,883
-0.828342,4228,903
-0.830918,4168,1003
-0.831022,4238,913
-0.851813,4208,863
-0.864763,4178,1023
-0.877833,4158,1073
-0.901299,4218,873
-0.903163,4178,1043
-0.930892,4178,1033
-0.933912,4168,1063
-0.940315,4198,843
-0.996544,4228,893
-1.05074,4208,853
-1.056,4218,863
-1.08805,4168,1013
-1.08911,4228,883
-1.10313,4158,1003
-1.13967,4228,873
-1.22544,4238,903
-1.2681,4168,1053
-1.27834,4228,863
-1.36308,4218,853
-1.37928,4208,843
-1.38602,4168,1023
-1.40273,4158,1063
-1.50581,4238,863
-1.52779,4238,873
-1.54618,4168,1043
-1.59354,4168,1033
-1.63927,4158,1013
-1.66087,4228,853
-1.72089,4238,893
-1.77664,4238,883
-1.84473,4238,853
-1.99515,4218,843
-2.21669,4158,1053
-2.4663,4158,1023
-2.64374,4228,843
-2.88949,4238,843
-3.12295,4158,1043
-3.25934,4158,1033
